,betweenness,closeness,degree,page rank,hits hub,hits authority
3036907250,0.5012067898083401,0.6953125,0.5655430711610487,0.07377409639619965,0.029779587309503863,0.0297795873095039
2582519183,0.00343541794655915,0.41849529780564265,0.018726591760299626,0.002839046835384626,0.0014835520084074008,0.0014835520084074
1558731210570010624,0.0,0.4107692307692308,0.003745318352059925,0.000975238099347682,0.0010102666537818686,0.0010102666537818682
998681467696885761,0.01126064454156823,0.4972067039106145,0.11235955056179775,0.009986206611236424,0.014858852192286111,0.014858852192286106
1176475874759270400,0.0,0.4238095238095238,0.0149812734082397,0.0018592532672960945,0.0028354852097337534,0.002835485209733753
553507111,0.003571835247628059,0.41849529780564265,0.02247191011235955,0.0030440789313680803,0.001818903344989495,0.0018189033449894944
1275818050848206848,0.001699635384344781,0.4238095238095238,0.026217228464419477,0.0030584295316714773,0.002991186608983271,0.0029911866089832708
28607182,0.0026160729983445387,0.46596858638743455,0.08239700374531836,0.007641564062978908,0.008747296522780647,0.008747296522780643
1546349170315120640,0.01926862537286541,0.4962825278810409,0.12359550561797752,0.01153605479141407,0.01393132342252936,0.013931323422529352
1520733236678299650,0.01262019007580606,0.462738301559792,0.07865168539325842,0.008153665260593291,0.007029776955440015,0.007029776955440013
3383574447,0.0,0.41459627329192544,0.011235955056179775,0.0016778526554518097,0.0014480375701820195,0.0014480375701820182
2989739661,0.011330788075495158,0.4494949494949495,0.06367041198501873,0.006885055747123888,0.004795050485927723,0.004795050485927722
1511721268558630916,0.009496937249252956,0.4587628865979381,0.07865168539325842,0.008379718291769905,0.006951413266300037,0.006951413266300037
1455458703524700161,0.0,0.4126738794435858,0.00749063670411985,0.0013386213844594104,0.0012122122396758923,0.0012122122396758914
248721193,0.01456737124930752,0.4708994708994709,0.07865168539325842,0.007909878438827029,0.00819286929652185,0.00819286929652185
1708743114,0.01061954600377799,0.48990825688073397,0.10861423220973783,0.01007284372544804,0.013250672071231106,0.013250672071231108
1269179580843200512,0.0019295158862159933,0.4355628058727569,0.0299625468164794,0.0034851120060699057,0.002841049596465046,0.0028410495964650453
